5.2600	677.5000
5.2800	687.5000
5.3000	700.0000
5.3200	672.5000
5.3400	704.1667
5.3600	682.5000
5.3800	685.0000
5.4000	693.3333
5.4200	703.3333
5.4400	714.1667
5.4600	703.3333
5.4800	690.0000
5.5000	670.8333
5.5200	730.0000
5.5400	666.6667
5.5600	663.3333
5.5800	701.6667
5.6000	707.5000
5.6200	671.6667
5.6400	693.3333
5.6600	663.3333
5.6800	688.3333
5.7000	658.3333
5.7200	655.8333
5.7400	652.5000
5.7600	703.3333
5.7800	681.6667
5.8000	666.6667
5.8200	684.1667
5.8400	665.8333
5.8600	701.6667
5.8800	700.8333
5.9000	666.6667
5.9200	688.3333
5.9400	683.3333
5.9600	675.8333
5.9800	636.6667
6.0000	701.6667
6.0200	734.1667
6.0400	698.3333
6.0600	706.6667
6.0800	688.3333
6.1000	704.1667
6.1200	695.8333
6.1400	668.3333
6.1600	681.6667
6.1800	695.0000
6.2000	709.1667
6.2200	700.8333
6.2400	665.8333
6.2600	657.5000
6.2800	685.8333
6.3000	749.1667
6.3200	687.5000
6.3400	741.6667
6.3600	725.0000
6.3800	686.6667
6.4000	677.5000
6.4200	711.6667
6.4400	695.0000
6.4600	709.1667
6.4800	710.0000
6.5000	700.8333
6.5200	719.1667
6.5400	724.1667
6.5600	674.1667
6.5800	695.0000
6.6000	769.1667
6.6200	711.6667
6.6400	778.3333
6.6600	763.3333
6.6800	773.3333
6.7000	760.0000
6.7200	794.1667
6.7400	798.3333
6.7600	809.1667
6.7800	790.0000
6.8000	795.0000
6.8200	723.3333
6.8400	693.3333
6.8600	781.6667
6.8800	735.8333
6.9000	676.6667
6.9200	694.1667
6.9400	699.1667
6.9600	720.8333
6.9800	700.8333
7.0000	725.8333
7.0200	686.6667
7.0400	682.5000
7.0600	723.3333
7.0800	687.5000
7.1000	697.5000
7.1200	670.8333
7.1400	689.1667
7.1600	722.5000
7.1800	669.1667
7.2000	713.3333
7.2200	690.8333
7.2400	683.3333
7.2600	680.0000
7.2800	689.1667
7.3000	674.1667
7.3200	705.8333
7.3400	682.5000
7.3600	695.0000
7.3800	652.5000
7.4000	670.8333
7.4200	688.3333
7.4400	720.8333
7.4600	655.0000
7.4800	675.0000
7.5000	670.0000
7.5200	640.0000
7.5400	676.6667
7.5600	659.1667
7.5800	639.1667
7.6000	660.8333
7.6200	655.8333
7.6400	712.5000
7.6600	639.1667
7.6800	642.5000
7.7000	640.8333
7.7200	650.0000
7.7400	748.3333
7.7600	671.6667
7.7800	690.8333
7.8000	640.8333
7.8200	659.1667
7.8400	700.0000
7.8600	681.6667
7.8800	656.6667
7.9000	695.8333
7.9200	657.5000
7.9400	657.5000
7.9600	685.0000
7.9800	648.3333
8.0000	684.1667
8.0200	683.3333
8.0400	673.3333
8.0600	644.1667
8.0800	621.6667
8.1000	728.3333
8.1200	655.8333
8.1400	673.3333
8.1600	684.1667
8.1800	682.5000
8.2000	667.5000
8.2200	647.5000
8.2400	660.8333
8.2600	660.0000
8.2800	639.1667
8.3000	675.8333
8.3200	664.1667
8.3400	684.1667
8.3600	665.8333
8.3800	720.8333
8.4000	633.3333
8.4200	660.8333
8.4400	663.3333
8.4600	671.6667
8.4800	665.8333
8.5000	671.6667
8.5200	691.6667
8.5400	669.1667
8.5600	705.8333
8.5800	689.1667
8.6000	691.6667
8.6200	649.1667
8.6400	654.1667
8.6600	688.3333
8.6800	689.1667
8.7000	702.5000
8.7200	665.0000
8.7400	681.6667
8.7600	687.5000
8.7800	705.0000
8.8000	730.0000
8.8200	749.1667
8.8400	749.1667
8.8600	726.6667
8.8800	739.1667
8.9000	693.3333
8.9200	728.3333
8.9400	744.1667
8.9600	737.5000
8.9800	724.1667
9.0000	776.6667
9.0200	750.8333
9.0400	759.1667
9.0600	730.0000
9.0800	741.6667
9.1000	701.6667
9.1200	799.1667
9.1400	780.0000
9.1600	753.3333
9.1800	780.8333
9.2000	805.0000
9.2200	765.8333
9.2400	768.3333
9.2600	786.6667
9.2800	793.3333
9.3000	787.5000
9.3200	784.1667
9.3400	782.5000
9.3600	734.1667
9.3800	809.1667
9.4000	795.8333
9.4200	773.3333
9.4400	760.8333
9.4600	772.5000
9.4800	755.8333
9.5000	786.6667
9.5200	796.6667
9.5400	757.5000
9.5600	835.0000
9.5800	817.5000
9.6000	764.1667
9.6200	810.8333
9.6400	785.8333
9.6600	753.3333
9.6800	778.3333
9.7000	731.6667
9.7200	760.0000
9.7400	756.6667
9.7600	773.3333
9.7800	786.6667
9.8000	741.6667
9.8200	799.1667
9.8400	780.8333
9.8600	778.3333
9.8800	775.8333
9.9000	754.1667
9.9200	758.3333
9.9400	745.0000
9.9600	760.8333
9.9800	774.1667
10.0000	770.0000
10.0200	744.1667
10.0400	711.6667
10.0600	757.5000
10.0800	760.8333
10.1000	737.5000
10.1200	749.1667
10.1400	722.5000
10.1600	755.0000
10.1800	745.8333
10.2000	715.0000
10.2200	737.5000
10.2400	763.3333
10.2600	750.0000
10.2800	717.5000
10.3000	708.3333
10.3200	745.0000
10.3400	750.0000
10.3600	655.8333
10.3800	736.6667
10.4000	680.0000
10.4200	690.0000
10.4400	685.0000
10.4600	676.6667
10.4800	692.5000
10.5000	685.8333
10.5200	636.6667
10.5400	667.5000
10.5600	675.8333
10.5800	633.3333
10.6000	643.3333
10.6200	649.1667
10.6400	650.0000
10.6600	645.0000
10.6800	605.0000
10.7000	683.3333
10.7200	645.8333
10.7400	675.0000
10.7600	693.3333
10.7800	655.0000
10.8000	630.0000
10.8200	670.8333
10.8400	657.5000
10.8600	638.3333
10.8800	650.0000
10.9000	709.1667
10.9200	640.8333
10.9400	687.5000
10.9600	649.1667
10.9800	673.3333
11.0000	635.8333
11.0200	667.5000
11.0400	659.1667
11.0600	678.3333
11.0800	659.1667
11.1000	687.5000
11.1200	658.3333
11.1400	655.0000
11.1600	657.5000
11.1800	633.3333
11.2000	634.1667
11.2200	627.5000
11.2400	643.3333
11.2600	676.6667
11.2800	614.1667
11.3000	620.8333
11.3200	672.5000
11.3400	661.6667
11.3600	652.5000
11.3800	645.8333
11.4000	613.3333
11.4200	623.3333
11.4400	697.5000
11.4600	636.6667
11.4800	642.5000
11.5000	644.1667
11.5200	670.0000
11.5400	669.1667
11.5600	617.5000
11.5800	673.3333
11.6000	641.6667
11.6200	629.1667
11.6400	655.8333
11.6600	640.0000
11.6800	659.1667
11.7000	638.3333
11.7200	690.8333
11.7400	640.8333
11.7600	615.0000
11.7800	653.3333
11.8000	686.6667
11.8200	602.5000
11.8400	626.6667
11.8600	648.3333
11.8800	656.6667
11.9000	640.8333
11.9200	648.3333
11.9400	686.6667
11.9600	624.1667
11.9800	633.3333
12.0000	647.5000
12.0200	655.8333
12.0400	682.5000
12.0600	654.1667
12.0800	643.3333
12.1000	670.0000
12.1200	625.0000
12.1400	650.8333
12.1600	632.5000
12.1800	643.3333
12.2000	658.3333
12.2200	652.5000
12.2400	631.6667
12.2600	664.1667
12.2800	627.5000
12.3000	653.3333
12.3200	677.5000
12.3400	641.6667
12.3600	666.6667
12.3800	640.0000
12.4000	603.3333
12.4200	662.5000
12.4400	638.3333
12.4600	622.5000
12.4800	629.1667
12.5000	625.8333
12.5200	607.5000
12.5400	620.8333
12.5600	644.1667
12.5800	665.8333
12.6000	630.0000
12.6200	616.6667
12.6400	633.3333
12.6600	592.5000
12.6800	650.0000
12.7000	640.0000
12.7200	624.1667
12.7400	612.5000
12.7600	668.3333
12.7800	635.0000
12.8000	646.6667
12.8200	646.6667
12.8400	625.8333
12.8600	625.0000
12.8800	630.0000
12.9000	634.1667
12.9200	627.5000
12.9400	639.1667
12.9600	624.1667
12.9800	647.5000
13.0000	661.6667
13.0200	650.8333
13.0400	660.0000
13.0600	623.3333
13.0800	647.5000
13.1000	624.1667
13.1200	652.5000
13.1400	623.3333
13.1600	632.5000
13.1800	601.6667
13.2000	658.3333
13.2200	627.5000
13.2400	643.3333
13.2600	609.1667
13.2800	641.6667
13.3000	615.0000
13.3200	635.8333
13.3400	621.6667
13.3600	645.8333
13.3800	636.6667
13.4000	661.6667
13.4200	663.3333
13.4400	651.6667
13.4600	687.5000
13.4800	626.6667
13.5000	674.1667
13.5200	616.6667
13.5400	605.0000
13.5600	656.6667
13.5800	645.0000
13.6000	646.6667
13.6200	660.0000
13.6400	632.5000
13.6600	668.3333
13.6800	690.8333
13.7000	625.0000
13.7200	703.3333
13.7400	655.8333
13.7600	615.8333
13.7800	653.3333
13.8000	625.8333
13.8200	683.3333
13.8400	615.8333
13.8600	643.3333
13.8800	655.8333
13.9000	635.0000
13.9200	668.3333
13.9400	628.3333
13.9600	602.5000
13.9800	618.3333
14.0000	668.3333
14.0200	625.0000
14.0400	665.8333
14.0600	673.3333
14.0800	636.6667
14.1000	659.1667
14.1200	588.3333
14.1400	672.5000
14.1600	638.3333
14.1800	630.8333
14.2000	622.5000
14.2200	648.3333
14.2400	649.1667
14.2600	615.0000
14.2800	670.0000
14.3000	623.3333
14.3200	627.5000
14.3400	630.8333
14.3600	646.6667
14.3800	625.8333
14.4000	627.5000
14.4200	682.5000
14.4400	608.3333
14.4600	627.5000
14.4800	623.3333
14.5000	631.6667
14.5200	600.8333
14.5400	628.3333
14.5600	610.0000
14.5800	589.1667
14.6000	662.5000
14.6200	630.0000
14.6400	602.5000
14.6600	637.5000
14.6800	628.3333
14.7000	608.3333
14.7200	665.8333
14.7400	586.6667
14.7600	612.5000
14.7800	636.6667
14.8000	650.0000
14.8200	640.0000
14.8400	610.8333
14.8600	628.3333
14.8800	626.6667
14.9000	635.0000
14.9200	624.1667
14.9400	587.5000
14.9600	653.3333
14.9800	613.3333
15.0000	600.0000
15.0200	617.5000
15.0400	655.0000
15.0600	630.0000
15.0800	585.8333
15.1000	638.3333
15.1200	598.3333
15.1400	644.1667
15.1600	627.5000
15.1800	615.0000
15.2000	640.0000
15.2200	630.8333
15.2400	643.3333
15.2600	638.3333
15.2800	640.8333
15.3000	620.0000
15.3200	637.5000
15.3400	604.1667
15.3600	567.5000
15.3800	613.3333
15.4000	608.3333
15.4200	637.5000
15.4400	608.3333
15.4600	652.5000
15.4800	600.8333
15.5000	637.5000
15.5200	614.1667
15.5400	602.5000
15.5600	658.3333
15.5800	619.1667
15.6000	637.5000
15.6200	592.5000
15.6400	662.5000
15.6600	645.8333
15.6800	603.3333
15.7000	691.6667
15.7200	673.3333
15.7400	620.0000
15.7600	624.1667
15.7800	598.3333
15.8000	626.6667
15.8200	612.5000
15.8400	635.8333
15.8600	630.8333
15.8800	620.8333
15.9000	641.6667
15.9200	624.1667
15.9400	648.3333
15.9600	620.8333
15.9800	631.6667
16.0000	607.5000
16.0200	613.3333
16.0400	668.3333
16.0600	660.8333
16.0800	620.8333
16.1000	610.8333
16.1200	631.6667
16.1400	618.3333
16.1600	624.1667
16.1800	623.3333
16.2000	626.6667
16.2200	636.6667
16.2400	596.6667
16.2600	667.5000
16.2800	623.3333
16.3000	632.5000
16.3200	652.5000
16.3400	588.3333
16.3600	615.8333
16.3800	623.3333
16.4000	632.5000
16.4200	618.3333
16.4400	642.5000
16.4600	612.5000
16.4800	625.0000
16.5000	588.3333
16.5200	617.5000
16.5400	632.5000
16.5600	641.6667
16.5800	647.5000
16.6000	642.5000
16.6200	635.8333
16.6400	619.1667
16.6600	608.3333
16.6800	598.3333
16.7000	629.1667
16.7200	629.1667
16.7400	634.1667
16.7600	624.1667
16.7800	627.5000
16.8000	620.8333
16.8200	622.5000
16.8400	640.0000
16.8600	605.0000
16.8800	656.6667
16.9000	628.3333
16.9200	575.0000
16.9400	622.5000
16.9600	617.5000
16.9800	612.5000
17.0000	600.8333
17.0200	637.5000
17.0400	623.3333
17.0600	630.8333
17.0800	601.6667
17.1000	661.6667
17.1200	620.0000
17.1400	571.6667
17.1600	608.3333
17.1800	660.8333
17.2000	605.0000
17.2200	640.0000
17.2400	625.0000
17.2600	622.5000
17.2800	620.8333
17.3000	656.6667
17.3200	615.8333
17.3400	595.0000
17.3600	606.6667
17.3800	603.3333
17.4000	625.0000
17.4200	621.6667
17.4400	620.0000
17.4600	635.0000
17.4800	630.0000
17.5000	597.5000
17.5200	620.0000
17.5400	610.8333
17.5600	593.3333
17.5800	625.0000
17.6000	595.0000
17.6200	635.8333
17.6400	596.6667
17.6600	627.5000
17.6800	609.1667
17.7000	630.0000
17.7200	590.8333
17.7400	599.1667
17.7600	625.0000
17.7800	652.5000
17.8000	611.6667
17.8200	623.3333
17.8400	618.3333
17.8600	621.6667
17.8800	638.3333
17.9000	600.0000
17.9200	625.0000
17.9400	630.0000
17.9600	631.6667
17.9800	685.8333
18.0000	621.6667
18.0200	592.5000
18.0400	649.1667
18.0600	570.0000
18.0800	617.5000
18.1000	609.1667
18.1200	621.6667
18.1400	597.5000
18.1600	613.3333
18.1800	615.0000
18.2000	645.8333
18.2200	595.8333
18.2400	618.3333
18.2600	555.8333
18.2800	560.0000
18.3000	598.3333
18.3200	637.5000
18.3400	636.6667
18.3600	583.3333
18.3800	567.5000
18.4000	595.8333
18.4200	631.6667
18.4400	623.3333
18.4600	635.8333
18.4800	607.5000
18.5000	618.3333
18.5200	578.3333
18.5400	634.1667
18.5600	605.0000
18.5800	619.1667
18.6000	638.3333
18.6200	615.8333
18.6400	571.6667
18.6600	632.5000
18.6800	575.0000
18.7000	581.6667
18.7200	590.0000
18.7400	573.3333
18.7600	605.8333
18.7800	604.1667
18.8000	580.0000
18.8200	576.6667
18.8400	570.8333
18.8600	571.6667
18.8800	591.6667
18.9000	575.0000
18.9200	605.8333
18.9400	624.1667
18.9600	579.1667
18.9800	602.5000
19.0000	609.1667
19.0200	575.8333
19.0400	610.0000
19.0600	599.1667
19.0800	602.5000
19.1000	607.5000
19.1200	575.8333
19.1400	595.0000
19.1600	619.1667
19.1800	599.1667
19.2000	640.0000
19.2200	560.0000
19.2400	605.8333
19.2600	604.1667
19.2800	605.0000
19.3000	594.1667
19.3200	581.6667
19.3400	594.1667
19.3600	575.0000
19.3800	591.6667
19.4000	582.5000
19.4200	565.0000
19.4400	565.0000
19.4600	574.1667
19.4800	582.5000
19.5000	623.3333
19.5200	560.8333
19.5400	588.3333
19.5600	585.8333
19.5800	579.1667
19.6000	590.0000
19.6200	622.5000
19.6400	635.0000
19.6600	610.8333
19.6800	551.6667
19.7000	594.1667
19.7200	581.6667
19.7400	555.0000
19.7600	613.3333
19.7800	588.3333
19.8000	570.8333
19.8200	579.1667
19.8400	582.5000
19.8600	582.5000
19.8800	594.1667
19.9000	582.5000
19.9200	590.8333
19.9400	595.8333
19.9600	624.1667
19.9800	595.0000
20.0000	574.1667
20.0200	590.0000
20.0400	575.8333
20.0600	595.8333
20.0800	594.1667
20.1000	530.8333
20.1200	606.6667
20.1400	588.3333
20.1600	608.3333
20.1800	623.3333
20.2000	605.0000
20.2200	602.5000
20.2400	587.5000
20.2600	609.1667
20.2800	575.8333
20.3000	600.8333
20.3200	610.0000
20.3400	601.6667
20.3600	555.8333
20.3800	596.6667
20.4000	607.5000
20.4200	597.5000
20.4400	560.8333
20.4600	575.8333
20.4800	575.0000
20.5000	610.8333
20.5200	608.3333
20.5400	553.3333
20.5600	583.3333
20.5800	555.0000
20.6000	624.1667
20.6200	591.6667
20.6400	598.3333
20.6600	569.1667
20.6800	573.3333
20.7000	590.8333
20.7200	615.0000
20.7400	612.5000
20.7600	597.5000
20.7800	588.3333
20.8000	635.8333
20.8200	554.1667
20.8400	615.0000
20.8600	586.6667
20.8800	622.5000
20.9000	628.3333
20.9200	610.0000
20.9400	589.1667
20.9600	555.0000
20.9800	532.5000
21.0000	580.0000
21.0200	586.6667
21.0400	597.5000
21.0600	568.3333
21.0800	589.1667
21.1000	592.5000
21.1200	563.3333
21.1400	583.3333
21.1600	575.8333
21.1800	556.6667
21.2000	575.8333
21.2200	590.8333
21.2400	603.3333
21.2600	618.3333
21.2800	586.6667
21.3000	591.6667
21.3200	593.3333
21.3400	570.0000
21.3600	591.6667
21.3800	576.6667
21.4000	592.5000
21.4200	581.6667
21.4400	620.0000
21.4600	525.0000
21.4800	575.0000
21.5000	607.5000
21.5200	570.0000
21.5400	537.5000
21.5600	578.3333
21.5800	600.0000
21.6000	631.6667
21.6200	544.1667
21.6400	593.3333
21.6600	597.5000
21.6800	560.8333
21.7000	603.3333
21.7200	559.1667
21.7400	525.8333
21.7600	576.6667
21.7800	600.8333
21.8000	567.5000
21.8200	551.6667
21.8400	576.6667
21.8600	585.8333
21.8800	599.1667
21.9000	585.0000
21.9200	590.0000
21.9400	566.6667
21.9600	589.1667
21.9800	585.0000
22.0000	566.6667
22.0200	555.0000
22.0400	561.6667
22.0600	594.1667
22.0800	582.5000
22.1000	569.1667
22.1200	586.6667
22.1400	586.6667
22.1600	595.0000
22.1800	597.5000
22.2000	571.6667
22.2200	566.6667
22.2400	580.0000
22.2600	543.3333
22.2800	584.1667
22.3000	574.1667
22.3200	602.5000
22.3400	552.5000
22.3600	555.0000
22.3800	573.3333
22.4000	597.5000
22.4200	570.0000
22.4400	599.1667
22.4600	573.3333
22.4800	578.3333
22.5000	609.1667
22.5200	522.5000
22.5400	542.5000
22.5600	593.3333
22.5800	570.8333
22.6000	602.5000
22.6200	579.1667
22.6400	617.5000
22.6600	560.8333
22.6800	539.1667
22.7000	574.1667
22.7200	575.0000
22.7400	594.1667
22.7600	609.1667
22.7800	560.8333
22.8000	589.1667
22.8200	578.3333
22.8400	549.1667
22.8600	607.5000
22.8800	545.8333
22.9000	544.1667
22.9200	573.3333
22.9400	528.3333
22.9600	589.1667
22.9800	576.6667
23.0000	560.8333
23.0200	567.5000
23.0400	576.6667
23.0600	549.1667
23.0800	567.5000
23.1000	591.6667
23.1200	540.0000
23.1400	595.0000
23.1600	580.0000
23.1800	557.5000
23.2000	580.0000
23.2200	577.5000
23.2400	581.6667
23.2600	579.1667
23.2800	589.1667
23.3000	575.0000
23.3200	561.6667
23.3400	609.1667
23.3600	589.1667
23.3800	550.8333
23.4000	544.1667
23.4200	596.6667
23.4400	570.8333
23.4600	573.3333
23.4800	575.8333
23.5000	562.5000
23.5200	581.6667
23.5400	550.0000
23.5600	535.0000
23.5800	566.6667
23.6000	531.6667
23.6200	604.1667
23.6400	567.5000
23.6600	608.3333
23.6800	540.8333
23.7000	529.1667
23.7200	559.1667
23.7400	563.3333
23.7600	519.1667
23.7800	572.5000
23.8000	577.5000
23.8200	540.0000
23.8400	550.0000
23.8600	538.3333
23.8800	590.0000
23.9000	548.3333
23.9200	540.8333
23.9400	551.6667
23.9600	598.3333
23.9800	580.8333
24.0000	589.1667
24.0200	576.6667
24.0400	531.6667
24.0600	595.0000
24.0800	546.6667
24.1000	566.6667
24.1200	553.3333
24.1400	508.3333
24.1600	536.6667
24.1800	540.0000
24.2000	586.6667
24.2200	581.6667
24.2400	566.6667
24.2600	611.6667
24.2800	570.8333
24.3000	555.0000
24.3200	563.3333
24.3400	575.8333
24.3600	590.8333
24.3800	553.3333
24.4000	527.5000
24.4200	556.6667
24.4400	544.1667
24.4600	551.6667
24.4800	576.6667
24.5000	586.6667
24.5200	550.8333
24.5400	595.0000
24.5600	557.5000
24.5800	569.1667
24.6000	591.6667
24.6200	506.6667
24.6400	542.5000
24.6600	584.1667
24.6800	541.6667
24.7000	562.5000
24.7200	538.3333
24.7400	566.6667
24.7600	542.5000
24.7800	561.6667
24.8000	549.1667
24.8200	546.6667
24.8400	560.8333
24.8600	589.1667
24.8800	547.5000
24.9000	559.1667
24.9200	529.1667
24.9400	573.3333
24.9600	588.3333
24.9800	586.6667
25.0000	575.0000
25.0200	522.5000
25.0400	520.8333
25.0600	524.1667
25.0800	545.0000
25.1000	585.0000
25.1200	562.5000
25.1400	563.3333
25.1600	532.5000
25.1800	555.0000
25.2000	560.0000
25.2200	505.0000
25.2400	577.5000
25.2600	573.3333
25.2800	550.0000
25.3000	604.1667
25.3200	555.0000
25.3400	595.0000
25.3600	535.0000
25.3800	536.6667
25.4000	566.6667
25.4200	550.0000
25.4400	592.5000
25.4600	525.0000
25.4800	550.8333
25.5000	545.0000
25.5200	532.5000
25.5400	552.5000
25.5600	579.1667
25.5800	557.5000
25.6000	549.1667
25.6200	549.1667
25.6400	550.0000
25.6600	555.0000
25.6800	549.1667
25.7000	583.3333
25.7200	563.3333
25.7400	528.3333
25.7600	543.3333
25.7800	578.3333
25.8000	553.3333
25.8200	568.3333
25.8400	511.6667
25.8600	591.6667
25.8800	527.5000
25.9000	550.0000
25.9200	549.1667
25.9400	537.5000
25.9600	577.5000
25.9800	535.8333
26.0000	570.8333
26.0200	533.3333
26.0400	534.1667
26.0600	579.1667
26.0800	551.6667
26.1000	564.1667
26.1200	543.3333
26.1400	570.0000
26.1600	560.0000
26.1800	548.3333
26.2000	576.6667
26.2200	568.3333
26.2400	573.3333
26.2600	564.1667
26.2800	534.1667
26.3000	585.8333
26.3200	501.6667
26.3400	530.0000
26.3600	551.6667
26.3800	571.6667
26.4000	562.5000
26.4200	524.1667
26.4400	512.5000
26.4600	541.6667
26.4800	535.8333
26.5000	556.6667
26.5200	516.6667
26.5400	560.8333
26.5600	529.1667
26.5800	555.8333
26.6000	561.6667
26.6200	527.5000
26.6400	541.6667
26.6600	555.0000
26.6800	542.5000
26.7000	520.0000
26.7200	502.5000
26.7400	560.0000
26.7600	534.1667
26.7800	570.0000
26.8000	562.5000
26.8200	525.0000
26.8400	558.3333
26.8600	580.0000
26.8800	556.6667
26.9000	542.5000
26.9200	570.0000
26.9400	556.6667
26.9600	575.0000
26.9800	569.1667
27.0000	541.6667
27.0200	583.3333
27.0400	565.8333
27.0600	540.0000
27.0800	531.6667
27.1000	546.6667
27.1200	507.5000
27.1400	516.6667
27.1600	556.6667
27.1800	520.8333
27.2000	545.0000
27.2200	551.6667
27.2400	509.1667
27.2600	560.0000
27.2800	495.8333
27.3000	576.6667
27.3200	537.5000
27.3400	526.6667
27.3600	539.1667
27.3800	553.3333
27.4000	527.5000
27.4200	543.3333
27.4400	550.0000
27.4600	511.6667
27.4800	538.3333
27.5000	539.1667
27.5200	545.8333
27.5400	512.5000
27.5600	582.5000
27.5800	583.3333
27.6000	582.5000
27.6200	538.3333
27.6400	565.8333
27.6600	552.5000
27.6800	547.5000
27.7000	530.8333
27.7200	590.8333
27.7400	546.6667
27.7600	540.8333
27.7800	558.3333
27.8000	554.1667
27.8200	540.0000
27.8400	560.8333
27.8600	523.3333
27.8800	557.5000
27.9000	525.0000
27.9200	545.8333
27.9400	526.6667
27.9600	565.0000
27.9800	564.1667
28.0000	563.3333
28.0200	535.0000
28.0400	550.8333
28.0600	548.3333
28.0800	570.0000
28.1000	518.3333
28.1200	564.1667
28.1400	565.8333
28.1600	588.3333
28.1800	550.0000
28.2000	565.8333
28.2200	569.1667
28.2400	548.3333
28.2600	559.1667
28.2800	580.0000
28.3000	558.3333
28.3200	595.0000
28.3400	575.0000
28.3600	595.0000
28.3800	527.5000
28.4000	497.5000
28.4200	564.1667
28.4400	563.3333
28.4600	550.8333
28.4800	535.8333
28.5000	564.1667
28.5200	558.3333
28.5400	548.3333
28.5600	562.5000
28.5800	591.6667
28.6000	573.3333
28.6200	601.6667
28.6400	542.5000
28.6600	558.3333
28.6800	563.3333
28.7000	535.0000
28.7200	528.3333
28.7400	544.1667
28.7600	568.3333
